bin_id,bin_text,bin_impressions
4611526943450992776,"POLYGON ((4.897500000195578 52.377499999875205, 4.898500000195578 52.377499999875205, 4.898500000195578 52.3784999998752, 4.897500000195578 52.3784999998752, 4.897500000195578 52.377499999875205))",51
4611526943450992811,"POLYGON ((4.932500000111759 52.377499999875205, 4.933500000111759 52.377499999875205, 4.933500000111759 52.3784999998752, 4.932500000111759 52.3784999998752, 4.932500000111759 52.377499999875205))",130
4611526943450992873,"POLYGON ((4.994500000029802 52.377499999875205, 4.995500000029803 52.377499999875205, 4.995500000029803 52.3784999998752, 4.994500000029802 52.3784999998752, 4.994500000029802 52.377499999875205))",3
4611526946487993279,"POLYGON ((4.901500000152737 52.37649999994412, 4.902500000152737 52.37649999994412, 4.902500000152737 52.37749999994412, 4.901500000152737 52.37749999994412, 4.901500000152737 52.37649999994412))",22
4611526949524993721,"POLYGON ((4.844500000122935 52.37549999978021, 4.845500000122935 52.37549999978021, 4.845500000122935 52.37649999978021, 4.844500000122935 52.37649999978021, 4.844500000122935 52.37549999978021))",8
4611526949524993758,"POLYGON ((4.8815000001341105 52.37549999978021, 4.882500000134111 52.37549999978021, 4.882500000134111 52.37649999978021, 4.8815000001341105 52.37649999978021, 4.8815000001341105 52.37549999978021))",78
4611526949524993791,"POLYGON ((4.914500000188127 52.37549999978021, 4.9155000001881275 52.37549999978021, 4.9155000001881275 52.37649999978021, 4.914500000188127 52.37649999978021, 4.914500000188127 52.37549999978021))",8
4611526949524993796,"POLYGON ((4.9195000000763685 52.37549999978021, 4.920500000076369 52.37549999978021, 4.920500000076369 52.37649999978021, 4.9195000000763685 52.37649999978021, 4.9195000000763685 52.37549999978021))",2
4611526952561994187,"POLYGON ((4.811500000068918 52.37449999984913, 4.812500000068918 52.37449999984913, 4.812500000068918 52.375499999849126, 4.811500000068918 52.375499999849126, 4.811500000068918 52.37449999984913))",7
4611526952561994196,"POLYGON ((4.820500000147149 52.37449999984913, 4.821500000147149 52.37449999984913, 4.821500000147149 52.375499999849126, 4.820500000147149 52.375499999849126, 4.820500000147149 52.37449999984913))",2
4611526952561994218,"POLYGON ((4.84250000002794 52.37449999984913, 4.84350000002794 52.37449999984913, 4.84350000002794 52.375499999849126, 4.84250000002794 52.375499999849126, 4.84250000002794 52.37449999984913))",6
4611526952561994270,"POLYGON ((4.894500000169501 52.37449999984913, 4.895500000169501 52.37449999984913, 4.895500000169501 52.375499999849126, 4.894500000169501 52.375499999849126, 4.894500000169501 52.37449999984913))",11
4611526952561994301,"POLYGON ((4.9255000001285225 52.37449999984913, 4.926500000128523 52.37449999984913, 4.926500000128523 52.375499999849126, 4.9255000001285225 52.375499999849126, 4.9255000001285225 52.37449999984913))",6
4611526955598994748,"POLYGON ((4.873500000219792 52.373499999918046, 4.8745000002197925 52.373499999918046, 4.8745000002197925 52.374499999918044, 4.873500000219792 52.374499999918044, 4.873500000219792 52.373499999918046))",91
4611526955598994777,"POLYGON ((4.902500000083819 52.373499999918046, 4.903500000083819 52.373499999918046, 4.903500000083819 52.374499999918044, 4.902500000083819 52.374499999918044, 4.902500000083819 52.373499999918046))",6
4611526955598994814,"POLYGON ((4.939500000094995 52.373499999918046, 4.940500000094995 52.373499999918046, 4.940500000094995 52.374499999918044, 4.939500000094995 52.374499999918044, 4.939500000094995 52.373499999918046))",38
4611526958635995200,"POLYGON ((4.826500000199303 52.372499999986964, 4.827500000199303 52.372499999986964, 4.827500000199303 52.37349999998696, 4.826500000199303 52.37349999998696, 4.826500000199303 52.372499999986964))",12
4611526958635995235,"POLYGON ((4.861500000115484 52.372499999986964, 4.862500000115484 52.372499999986964, 4.862500000115484 52.37349999998696, 4.861500000115484 52.37349999998696, 4.861500000115484 52.372499999986964))",80
4611526958635995270,"POLYGON ((4.896500000031665 52.372499999986964, 4.897500000031665 52.372499999986964, 4.897500000031665 52.37349999998696, 4.896500000031665 52.37349999998696, 4.896500000031665 52.372499999986964))",107
4611526958635995321,"POLYGON ((4.947500000009313 52.372499999986964, 4.948500000009314 52.372499999986964, 4.948500000009314 52.37349999998696, 4.947500000009313 52.37349999998696, 4.947500000009313 52.372499999986964))",18
4611526958635995332,"POLYGON ((4.958500000182539 52.372499999986964, 4.95950000018254 52.372499999986964, 4.95950000018254 52.37349999998696, 4.958500000182539 52.37349999998696, 4.958500000182539 52.372499999986964))",2
4611526961672995710,"POLYGON ((4.837500000139698 52.37149999982305, 4.838500000139699 52.37149999982305, 4.838500000139699 52.37249999982305, 4.837500000139698 52.37249999982305, 4.837500000139698 52.37149999982305))",5
4611526961672995733,"POLYGON ((4.860500000184402 52.37149999982305, 4.861500000184402 52.37149999982305, 4.861500000184402 52.37249999982305, 4.860500000184402 52.37249999982305, 4.860500000184402 52.37149999982305))",22
4611526961672995764,"POLYGON ((4.891500000143424 52.37149999982305, 4.892500000143424 52.37149999982305, 4.892500000143424 52.37249999982305, 4.891500000143424 52.37249999982305, 4.891500000143424 52.37149999982305))",26
4611526961672995795,"POLYGON ((4.9225000001024455 52.37149999982305, 4.923500000102446 52.37149999982305, 4.923500000102446 52.37249999982305, 4.9225000001024455 52.37249999982305, 4.9225000001024455 52.37149999982305))",122
4611526961672995826,"POLYGON ((4.953500000061467 52.37149999982305, 4.954500000061468 52.37149999982305, 4.954500000061468 52.37249999982305, 4.953500000061467 52.37249999982305, 4.953500000061467 52.37149999982305))",2
4611526964709996213,"POLYGON ((4.8415000000968575 52.37049999989197, 4.842500000096858 52.37049999989197, 4.842500000096858 52.37149999989197, 4.8415000000968575 52.37149999989197, 4.8415000000968575 52.37049999989197))",2
4611526964709996242,"POLYGON ((4.870500000193715 52.37049999989197, 4.871500000193715 52.37049999989197, 4.871500000193715 52.37149999989197, 4.870500000193715 52.37149999989197, 4.870500000193715 52.37049999989197))",127
4611526964709996275,"POLYGON ((4.903500000014901 52.37049999989197, 4.9045000000149015 52.37049999989197, 4.9045000000149015 52.37149999989197, 4.903500000014901 52.37149999989197, 4.903500000014901 52.37049999989197))",27
4611526964709996312,"POLYGON ((4.940500000026077 52.37049999989197, 4.941500000026077 52.37049999989197, 4.941500000026077 52.37149999989197, 4.940500000026077 52.37149999989197, 4.940500000026077 52.37049999989197))",48
4611526967746996687,"POLYGON ((4.81650000018999 52.36949999996089, 4.81750000018999 52.36949999996089, 4.81750000018999 52.370499999960884, 4.81650000018999 52.370499999960884, 4.81650000018999 52.36949999996089))",12
4611526967746996718,"POLYGON ((4.847500000149012 52.36949999996089, 4.848500000149012 52.36949999996089, 4.848500000149012 52.370499999960884, 4.847500000149012 52.370499999960884, 4.847500000149012 52.36949999996089))",9
4611526967746996762,"POLYGON ((4.891500000143424 52.36949999996089, 4.892500000143424 52.36949999996089, 4.892500000143424 52.370499999960884, 4.891500000143424 52.370499999960884, 4.891500000143424 52.36949999996089))",29
4611526970783997210,"POLYGON ((4.840500000165775 52.368499999796974, 4.841500000165776 52.368499999796974, 4.841500000165776 52.36949999979697, 4.840500000165775 52.36949999979697, 4.840500000165775 52.368499999796974))",14
4611526970783997276,"POLYGON ((4.906500000040978 52.368499999796974, 4.9075000000409785 52.368499999796974, 4.9075000000409785 52.36949999979697, 4.906500000040978 52.36949999979697, 4.906500000040978 52.368499999796974))",138
4611526970783997307,"POLYGON ((4.9375 52.368499999796974, 4.9385 52.368499999796974, 4.9385 52.36949999979697, 4.9375 52.36949999979697, 4.9375 52.368499999796974))",11
4611526973820997719,"POLYGON ((4.850500000175089 52.36749999986589, 4.851500000175089 52.36749999986589, 4.851500000175089 52.36849999986589, 4.850500000175089 52.36849999986589, 4.850500000175089 52.36749999986589))",91
4611526973820997748,"POLYGON ((4.8795000000391155 52.36749999986589, 4.880500000039116 52.36749999986589, 4.880500000039116 52.36849999986589, 4.8795000000391155 52.36849999986589, 4.8795000000391155 52.36749999986589))",3
4611526973820997777,"POLYGON ((4.908500000135973 52.36749999986589, 4.909500000135973 52.36749999986589, 4.909500000135973 52.36849999986589, 4.908500000135973 52.36849999986589, 4.908500000135973 52.36749999986589))",2
4611526976857998202,"POLYGON ((4.834500000113621 52.36649999993481, 4.835500000113622 52.36649999993481, 4.835500000113622 52.36749999993481, 4.834500000113621 52.36749999993481, 4.834500000113621 52.36649999993481))",2
4611526976857998208,"POLYGON ((4.840500000165775 52.36649999993481, 4.841500000165776 52.36649999993481, 4.841500000165776 52.36749999993481, 4.840500000165775 52.36749999993481, 4.840500000165775 52.36649999993481))",6
4611526976857998243,"POLYGON ((4.875500000081956 52.36649999993481, 4.876500000081957 52.36649999993481, 4.876500000081957 52.36749999993481, 4.875500000081956 52.36749999993481, 4.875500000081956 52.36649999993481))",50
4611526976857998278,"POLYGON ((4.910499999998137 52.36649999993481, 4.911499999998138 52.36649999993481, 4.911499999998138 52.36749999993481, 4.910499999998137 52.36749999993481, 4.910499999998137 52.36649999993481))",40
4611526976857998305,"POLYGON ((4.9375 52.36649999993481, 4.9385 52.36649999993481, 4.9385 52.36749999993481, 4.9375 52.36749999993481, 4.9375 52.36649999993481))",4
4611526979894998724,"POLYGON ((4.857500000158325 52.3654999997709, 4.858500000158325 52.3654999997709, 4.858500000158325 52.366499999770895, 4.857500000158325 52.366499999770895, 4.857500000158325 52.3654999997709))",73
4611526979894998759,"POLYGON ((4.892500000074506 52.3654999997709, 4.893500000074506 52.3654999997709, 4.893500000074506 52.366499999770895, 4.892500000074506 52.366499999770895, 4.892500000074506 52.3654999997709))",36
4611526979894998803,"POLYGON ((4.936500000068918 52.3654999997709, 4.937500000068918 52.3654999997709, 4.937500000068918 52.366499999770895, 4.936500000068918 52.366499999770895, 4.936500000068918 52.3654999997709))",5
4611526982931999232,"POLYGON ((4.866500000003725 52.364499999839815, 4.867500000003726 52.364499999839815, 4.867500000003726 52.36549999983981, 4.866500000003725 52.36549999983981, 4.866500000003725 52.364499999839815))",24
